Time [s],Channel 1
19.155655333,1
19.155669500,0
19.155674083,1
19.155688333,0
19.155702250,1
19.155707250,0
19.155721000,1
19.155726083,0
19.155739833,1
19.155744917,0
19.155758583,1
19.155763667,0
19.155777417,1
19.155782500,0
19.155796167,1
19.155801250,0
19.155805583,1
19.155819833,0
19.155824417,1
19.155838583,0
19.155852500,1
19.155857583,0
19.155871333,1
19.155876417,0
19.155890083,1
19.155895167,0
19.155908917,1
19.155914000,0
19.155927667,1
19.155932750,0
19.155946500,1
19.155951583,0
19.155955917,1
19.155970083,0
19.155974667,1
19.155988917,0
19.156002833,1
19.156007833,0
19.156021583,1
19.156026667,0
19.156040417,1
19.156045500,0
19.156059167,1
19.156064333,0
19.156068667,1
19.156082833,0
19.156096750,1
19.156101833,0
19.156106250,1
19.156120417,0
19.156125000,1
19.156139167,0
19.156153167,1
19.156158167,0
19.156171917,1
19.156177000,0
19.156190667,1
19.156195833,0
19.156200167,1
19.156214333,0
19.156228250,1
19.156233333,0
19.156247083,1
19.156252167,0
19.156256500,1
19.156270667,0
19.156275333,1
19.156289500,0
19.156303417,1
19.156308417,0
19.156322250,1
19.156327333,0
19.156341000,1
19.156346083,0
19.156350500,1
19.156364667,0
19.156369250,1
19.156383417,0
19.156397333,1
19.156402417,0
19.156406833,1
19.156421000,0
19.156425583,1
19.156439833,0
19.156453750,1
19.156458750,0
19.156472500,1
19.156477583,0
19.156482000,1
19.156496167,0
19.156510083,1
19.156515083,0
19.156528917,1
19.156534000,0
19.156547667,1
19.156552750,0
19.156557167,1
19.156571333,0
19.156575917,1
19.156590083,0
19.156604000,1
19.156609083,0
19.156622833,1
19.156627917,0
19.156641583,1
19.156646667,0
19.156651083,1
19.156665250,0
19.156669833,1
19.156684083,0
19.156688667,1
19.156702833,0
19.156707417,1
19.156721583,0
19.156735583,1
19.156740583,0
19.156754333,1
19.156759417,0
19.156773083,1
19.156778250,0
19.156791917,1
19.156797000,0
19.156801333,1
19.156815583,0
19.156820167,1
19.156834333,0
19.156838917,1
19.156853167,0
19.156857750,1
19.156871917,0
19.156885833,1
19.156890917,0
19.156904667,1
19.156909750,0
19.156923417,1
19.156928500,0
19.156942250,1
19.156947333,0
19.156951667,1
19.156965833,0
19.156970417,1
19.156984667,0
19.156989250,1
19.157003417,0
19.157008000,1
19.157022250,0
19.157036167,1
19.157041167,0
19.157054917,1
19.157060000,0
19.157073750,1
19.157078833,0
19.157092583,1
19.157097667,0
19.157102000,1
19.157116167,0
19.157120750,1
19.157135000,0
19.157139583,1
19.157153833,0
19.157158333,1
19.157172583,0
19.157186500,1
19.157191500,0
19.157205250,1
19.157210333,0
19.157224083,1
19.157229167,0
19.157242833,1
19.157248000,0
19.157252333,1
19.157266500,0
19.157271083,1
19.157285333,0
19.157289917,1
19.157304083,0
19.157308667,1
19.157322833,0
19.157336833,1
19.157341833,0
19.157355583,1
19.157360667,0
19.157374333,1
19.157379500,0
19.157393167,1
19.157398250,0
19.157402583,1
19.157416833,0
19.157421417,1
19.157435583,0
19.157440167,1
19.157454417,0
19.157459000,1
19.157473167,0
19.157487083,1
19.157492083,0
19.157505833,1
19.157510917,0
19.157524667,1
19.157529750,0
19.157543417,1
19.157548583,0
19.157552917,1
19.157567083,0
19.157571667,1
19.157585917,0
19.157590500,1
19.157604667,0
19.157609250,1
19.157623500,0
19.157637417,1
19.157642417,0
19.157656167,1
19.157661250,0
19.157675000,1
19.157680083,0
19.157684417,1
19.157698583,0
19.157703167,1
19.157717417,0
19.157731333,1
19.157736333,0
19.157750083,1
19.157755167,0
19.157768917,1
19.157774000,0
19.157787667,1
19.157792750,0
19.157797167,1
19.157811333,0
19.157825250,1
19.157830250,0
19.157844000,1
19.157849167,0
19.157853500,1
19.157867667,0
19.157872250,1
19.157886500,0
19.157891083,1
19.157905250,0
19.157919167,1
19.157924250,0
19.157938000,1
19.157943083,0
19.157956750,1
19.157961833,0
19.157975500,1
19.157980667,0
19.157994333,1
19.157999417,0
19.158013083,1
19.158018250,0
19.158031917,1
19.158037000,0
19.158050667,1
19.158055750,0
19.158069500,1
19.158074583,0
19.158088250,1
19.158093333,0
19.158107000,1
19.158112167,0
19.158125833,1
19.158130917,0
19.158135250,1
19.158149500,0
19.158154083,1
19.158168250,0
19.158172833,1
19.158187083,0
19.158201000,1
19.158206000,0
19.158219750,1
19.158224833,0
19.158229167,1
19.158243417,0
19.158257333,1
19.158262333,0
19.158276083,1
19.158281167,0
19.158294917,1
19.158300000,0
19.158304333,1
19.158318583,0
19.158323167,1
19.158337333,0
19.158351250,1
19.158356250,0
19.158370083,1
19.158375167,0
19.158388833,1
19.158393917,0
19.158407583,1
19.158412750,0
19.158426417,1
19.158431500,0
19.158445167,1
19.158450333,0
19.158464000,1
19.158469083,0
19.158473417,1
19.158487667,0
19.158501583,1
19.158506583,0
19.158520333,1
19.158525417,0
19.158539167,1
19.158544250,0
19.158557917,1
19.158563000,0
19.158576667,1
19.158581833,0
19.158586167,1
19.158600333,0
19.158614250,1
19.158619333,0
19.158633083,1
19.158638167,0
19.158651833,1
19.158656917,0
19.158670667,1
19.158675750,0
19.158680083,1
19.158694250,0
19.158698917,1
19.158713083,0
19.158717667,1
19.158731833,0
19.158745750,1
19.158750833,0
19.158755250,1
19.158769417,0
19.158783333,1
19.158788333,0
19.158802167,1
19.158807250,0
19.158820917,1
19.158826000,0
19.158830417,1
19.158844583,0
19.158858500,1
19.158863500,0
19.158877250,1
19.158882417,0
19.158896083,1
19.158901167,0
19.158914833,1
19.158920000,0
19.158933667,1
19.158938750,0
19.158943083,1
19.158957333,0
19.158961917,1
19.158976083,0
19.158980667,1
19.158994917,0
19.159008833,1
19.159013833,0
19.159027583,1
19.159032667,0
19.159046417,1
19.159051500,0
19.159065167,1
19.159070250,0
19.159074583,1
19.159088833,0
19.159102750,1
19.159107750,0
19.159121500,1
19.159126667,0
19.159140333,1
19.159145417,0
19.159159083,1
19.159164250,0
19.159177917,1
19.159183000,0
19.159187333,1
19.159201583,0
19.159206167,1
19.159220333,0
19.159234250,1
19.159239333,0
19.159253000,1
19.159258167,0
19.159271833,1
19.159276917,0
19.159290583,1
19.159295750,0
19.159309417,1
19.159314500,0
19.159328167,1
19.159333333,0
19.159337667,1
19.159351833,0
19.159356417,1
19.159370667,0
19.159384583,1
19.159389583,0
19.159403333,1
19.159408417,0
19.159412750,1
19.159427000,0
19.159440917,1
19.159445917,0
19.159459667,1
19.159464750,0
19.159478500,1
19.160384750,0
19.160398667,1
19.160403667,0
19.160416333,1
19.160422500,0
19.160428500,1
19.160441250,0
19.160455000,1
19.160460083,0
19.160473000,1
19.160478917,0
19.160492583,1
19.160497667,0
19.160510833,1
19.160516500,0
19.160522417,1
19.160535250,0
19.160548083,1
19.160554000,0
19.160567083,1
19.160572833,0
19.160584917,1
19.160591583,0
19.160605083,1
19.160610417,0
19.160622917,1
19.160629167,0
19.160641833,1
19.160648000,0
19.160661667,1
19.160666750,0
19.160679667,1
19.160685583,0
19.160699250,1
19.160704333,0
19.160710333,1
19.160723083,0
19.160736750,1
19.160741917,0
19.160755000,1
19.160760667,0
19.160772917,1
19.160779500,0
19.160793083,1
19.160798250,0
19.160811000,1
19.160817083,0
19.160829917,1
19.160835833,0
19.160849500,1
19.160854583,0
19.160867750,1
19.160873417,0
19.160885667,1
19.160892167,0
19.160905750,1
19.160911000,0
19.160917000,1
19.160929750,0
19.160942583,1
19.160948583,0
19.160962250,1
19.160967333,0
19.160980417,1
19.160986167,0
19.160998167,1
19.161004917,0
19.161018333,1
19.161023667,0
19.161036000,1
19.161042500,0
19.161056000,1
19.161061250,0
19.161073833,1
19.161080000,0
19.161092667,1
19.161098833,0
19.161112500,1
19.161117583,0
19.161131333,1
19.161312833,0
19.161326417,1
19.161331750,0
19.161337833,1
19.161350583,0
19.161363167,1
19.161369417,0
19.161375417,1
19.161388167,0
19.161401917,1
19.161407000,0
19.161413000,1
19.161425750,0
19.161431833,1
19.161444583,0
19.161458333,1
19.162734333,0
19.162740583,1
19.163875500,0
19.163881667,1
19.165016667,0
19.165022917,1
19.166157833,0
19.166164083,1
19.167298917,0
19.167305167,1
19.168440083,0
19.168453833,1
19.168458917,0
19.168472750,1
19.168477833,0
19.168483833,1
19.168496583,0
19.168509500,1
19.168515417,0
19.168529083,1
19.168534167,0
19.168547250,1
19.168553000,0
19.168565167,1
19.168571750,0
19.168577750,1
19.168590583,0
19.168603000,1
19.168609333,0
19.168621917,1
19.168628167,0
19.168641833,1
19.168646917,0
19.168660583,1
19.168665750,0
19.168678833,1
19.168684500,0
19.168697667,1
19.168703333,0
19.168715583,1
19.168722083,0
19.168735750,1
19.168740917,0
19.168753500,1
19.168759667,0
19.168765667,1
19.168778417,0
19.168792083,1
19.168797250,0
19.168810167,1
19.168816000,0
19.168829667,1
19.168834833,0
19.168847917,1
19.168853583,0
19.168865833,1
19.168872417,0
19.168885833,1
19.168891167,0
19.168897167,1
19.168909917,0
19.168922583,1
19.168928750,0
19.168942417,1
19.168947583,0
19.168960417,1
19.168966333,0
19.168972417,1
